timestamp,Active_Power,GHI,DHI,Temperature,Humidity,Wind_Speed,WD_sin,WD_cos,has_wind,delta_t,Air_Pressure
2016-10-20 13:30:00,205.39383951822666,579.7662963867166,0.0,30.432222366332997,0.0,3.944444338480633,0.9566443062197556,0.29125877047279175,1,15.0,951.9933268229166
2016-10-20 13:45:00,169.22011311849,603.1492513020867,0.0,30.842222213745,0.0,3.4000000158946,0.9744572401385143,0.22457312203741092,1,15.0,951.6133219401032
2016-10-20 14:00:00,141.50387318929,474.82632446289,0.0,30.655555725097333,0.0,3.9388888676961336,0.755345348432701,0.6553269448153963,1,15.0,951.3855590820334
2016-10-20 14:15:00,85.14021555582667,312.51064046224,0.0,30.422222773234,0.0,4.0755556424459,0.99431732127615,0.10645686736994202,1,15.0,951.2300008138033
2016-10-20 14:30:00,97.677090962729,322.75566609700667,0.0,30.460000356038666,0.0,3.4277778466542337,0.6862416378687336,0.7273736415730486,1,15.0,950.9866536458334
2016-10-20 14:45:00,136.75102996826334,474.2858174641933,0.0,30.847777048747,0.0,3.6411112149556666,0.893197049013379,0.4496654663567032,1,15.0,950.67333984375
2016-10-20 15:00:00,264.3156636556,788.6530354817666,0.0,31.582221984862997,0.0,3.148888905843067,0.840146160206792,0.5423600552122024,1,15.0,950.3522338867166
2016-10-20 15:15:00,227.60880533854,634.1081746419267,0.0,31.423332850138333,0.0,4.396666685740167,0.7006325492801311,-0.7135222707731166,1,15.0,950.0777587890601
2016-10-20 15:30:00,201.12241109212334,705.8780924479166,0.0,31.591110865275336,0.0,4.0133334795634,0.9671199632190995,-0.25432061800626293,1,15.0,949.9266764322933
2016-10-20 15:45:00,184.77601114908666,674.7045491536434,0.0,31.593333562215335,0.0,3.8000000317891334,0.9786686357680114,0.2054451298132407,1,15.0,949.6777547200533
2016-10-20 16:00:00,169.12157185872667,617.28340657552,0.0,31.905555725097333,0.0,3.788888931274433,0.6853948487895962,-0.7281716152478662,1,15.0,949.3833618164034
2016-10-20 16:15:00,152.81998697917,563.4643758138033,0.0,31.897776921589998,0.0,4.128888845443734,0.9182161024851769,-0.39607977622813706,1,15.0,949.3144327799467
2016-10-20 16:30:00,135.16861470540667,503.56420898437335,0.0,31.548889160156335,0.0,3.935555617014567,0.8784467104001497,0.47784032582773456,1,15.0,949.1944580078134
